persona_uuid,model_id,ok,elapsed_sec,raw_json,resp_q1_admission_fee_support,resp_q2_alternative_first,resp_q3_oppose_even_with_exemption,resp_q4_willingness_to_pay,resp_q5_open_opinion
b19600b5-0d02-5567-b612-5107e0a32655,openrouter/nousresearch/hermes-4-405b,True,10.41,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 2
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""평소에 엄마 모시고 서울 갈 기회도 드물고, 멀리서 오는 사람들한테 돈까지 요구하면 더 가기 힘들 것 같아요. 특별전 같은 건 이해하지만 기본 전시는 국가에서 책임져야 한다고 생각합니다. 우리나라 문화를 알리는 건데 돈이 문제가 되어서는 안 되죠.""
  }
}",2.0,4.0,2.0,"1,000~3,000원","평소에 엄마 모시고 서울 갈 기회도 드물고, 멀리서 오는 사람들한테 돈까지 요구하면 더 가기 힘들 것 같아요. 특별전 같은 건 이해하지만 기본 전시는 국가에서 책임져야 한다고 생각합니다. 우리나라 문화를 알리는 건데 돈이 문제가 되어서는 안 되죠."
a3ba4d95-a75e-5a90-b9f5-10b5f19acaac,openrouter/nousresearch/hermes-4-405b,True,10.01,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""무료로 가면 좋은데, 돈이 안 되는 건 사실이니까. 특별전 같은 건 유료로 해도 되지 않을까? 근데 일반인은 돈 안내고 볼 수 있게 기본전시는 그래도 무료가 좋겠어. 우리 세금이 들어가는 건데, 너무 비싸면 못 가겠다.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","무료로 가면 좋은데, 돈이 안 되는 건 사실이니까. 특별전 같은 건 유료로 해도 되지 않을까? 근데 일반인은 돈 안내고 볼 수 있게 기본전시는 그래도 무료가 좋겠어. 우리 세금이 들어가는 건데, 너무 비싸면 못 가겠다."
d682b92a-033a-5d66-b2b1-d714a086fef4,openrouter/nousresearch/hermes-4-405b,True,16.52,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":3},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""젊은 세대들이 전시를 더 많이 보러 와야 하는데, 돈이 아까워서 안 오게 되면 어쩌나 싶다. 하지만 관리비가 많이 드는 건 사실이니까, 기부금이나 특별전 수익 같은 걸로 재정 문제를 해결할 수 있다면 좋을 것 같다.""}}",3.0,4.0,3.0,"1,000~3,000원","젊은 세대들이 전시를 더 많이 보러 와야 하는데, 돈이 아까워서 안 오게 되면 어쩌나 싶다. 하지만 관리비가 많이 드는 건 사실이니까, 기부금이나 특별전 수익 같은 걸로 재정 문제를 해결할 수 있다면 좋을 것 같다."
3e58be76-83fd-5cb5-bc94-689be9f09739,openrouter/nousresearch/hermes-4-405b,True,10.83,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""사실 저 같은 경우엔 아이와 함께 가면 좋겠지만 조금이라도 돈이 드는 곳은 망설여져요. 국립이라는 이름이 달린 곳이면 최대한 많은 분들이 편하게 갈 수 있게 해줬으면 하는 마음이에요. 만약 정말 필요하다면 소액으로 하고, 학생이나 어린이, 저소득 가정에는 반드시 무료 혜택을 주는 게 좋을 것 같아요.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","사실 저 같은 경우엔 아이와 함께 가면 좋겠지만 조금이라도 돈이 드는 곳은 망설여져요. 국립이라는 이름이 달린 곳이면 최대한 많은 분들이 편하게 갈 수 있게 해줬으면 하는 마음이에요. 만약 정말 필요하다면 소액으로 하고, 학생이나 어린이, 저소득 가정에는 반드시 무료 혜택을 주는 게 좋을 것 같아요."
a774ac01-7689-5170-bdae-44fac1c4dfd8,openrouter/nousresearch/hermes-4-405b,True,10.8,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""저는 일단 기본 전시는 무료로 두는 게 좋다고 봐요. 특별전이나 기부 같은 건 더 확대해 보는 게 우선일 것 같고, 만약 정말 필요하다면 할인제도 확실하게 해서 유료화하는 게 좋을 것 같아요. 작은 금액이라도 괜찮지만 무턱대고 돈을 내는 건 좀 그렇네요.""}}",2.0,5.0,3.0,"1,000~3,000원","저는 일단 기본 전시는 무료로 두는 게 좋다고 봐요. 특별전이나 기부 같은 건 더 확대해 보는 게 우선일 것 같고, 만약 정말 필요하다면 할인제도 확실하게 해서 유료화하는 게 좋을 것 같아요. 작은 금액이라도 괜찮지만 무턱대고 돈을 내는 건 좀 그렇네요."
a55753d5-b177-56e5-bbad-c78b77f8b5b8,openrouter/nousresearch/hermes-4-405b,True,10.44,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":2},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""무료로 유지되는 문화 공간이 소중한데, 만약 정말 필요하다면 기부금이나 특별전 수익을 우선 활용해야 한다고 생각해요. 조금이라도 부담이 생기면 가볍게 방문하기 어려운 분들이 생길 것 같아서 마음이 편치 않네요.""}}",2.0,5.0,2.0,"1,000~3,000원","무료로 유지되는 문화 공간이 소중한데, 만약 정말 필요하다면 기부금이나 특별전 수익을 우선 활용해야 한다고 생각해요. 조금이라도 부담이 생기면 가볍게 방문하기 어려운 분들이 생길 것 같아서 마음이 편치 않네요."
fe184e98-e984-5ce8-963d-a2341db382d0,openrouter/nousresearch/hermes-4-405b,True,16.47,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 3
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""구조대원으로 일하면서 문화생활이 부족한 걸 느끼는데, 박물관 유료화되면 더 가기 어려워질 것 같아요. 차라리 특별전이나 후원 시스템을 확대해서 예산을 마련하는 게 좋을 것 같고, 일반인에게는 최대한 낮은 요금으로 접근할 수 있게 해주는 게 좋겠습니다.""
  }
}",3.0,4.0,3.0,"1,000~3,000원","구조대원으로 일하면서 문화생활이 부족한 걸 느끼는데, 박물관 유료화되면 더 가기 어려워질 것 같아요. 차라리 특별전이나 후원 시스템을 확대해서 예산을 마련하는 게 좋을 것 같고, 일반인에게는 최대한 낮은 요금으로 접근할 수 있게 해주는 게 좋겠습니다."
262384e7-c9bc-565e-8840-aaf32d32606a,openrouter/nousresearch/hermes-4-405b,True,10.67,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":3},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":2},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""일부러 서울까지 가는 번거로움을 감수하면서까지 박물관을 찾는 사람들에겐 기부 같은 형태로라도 기꺼이 지원할 의향이 있지만, 기본 전시는 국민의 문화 접근권 차원에서 무료가 유지되어야 한다고 봅니다. 특별전에 한해서는 유료화를 인정할 수 있겠습니다.""}}",3.0,4.0,2.0,"1,000~3,000원","일부러 서울까지 가는 번거로움을 감수하면서까지 박물관을 찾는 사람들에겐 기부 같은 형태로라도 기꺼이 지원할 의향이 있지만, 기본 전시는 국민의 문화 접근권 차원에서 무료가 유지되어야 한다고 봅니다. 특별전에 한해서는 유료화를 인정할 수 있겠습니다."
58061854-8118-533e-9549-c407edb0feca,openrouter/nousresearch/hermes-4-405b,True,10.22,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000원 미만""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""저처럼 돈이 없는 사람도 문화를 접할 권利는 있어야 한다고 생각합니다. 박물관이 돈이 부족하다는 것은 알겠지만, 먼저 다른 방법으로 돈을 모아보고 그래도 부족하면 입장료를 내는게 좋을 것 같아요. 그래도 너무 많은 금액은 부담스러워요.""
  }
}",2.0,4.0,3.0,"1,000원 미만","저처럼 돈이 없는 사람도 문화를 접할 권利는 있어야 한다고 생각합니다. 박물관이 돈이 부족하다는 것은 알겠지만, 먼저 다른 방법으로 돈을 모아보고 그래도 부족하면 입장료를 내는게 좋을 것 같아요. 그래도 너무 많은 금액은 부담스러워요."
5cab3d2e-f2ef-5f34-b665-d532ccb3ee52,openrouter/nousresearch/hermes-4-405b,True,10.69,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""우리나라 문화유산을 접할 수 있는 곳이 무료로 운영되는 건 자랑스러운 일 아닌가. 돈 걱정 없이 마음 편히 다녀올 수 있는 곳이 얼마나 많은데, 어르신들이나 아이들이 더 쉽게 갈 수 있어야 하는 건데. 그래도 전시를 더 잘해주려면 적당히 받는 건 괜찮지만, 무조건 돈 받아내려고 하는 건 좀 아닌 것 같다.""}}",2.0,5.0,3.0,"1,000~3,000원","우리나라 문화유산을 접할 수 있는 곳이 무료로 운영되는 건 자랑스러운 일 아닌가. 돈 걱정 없이 마음 편히 다녀올 수 있는 곳이 얼마나 많은데, 어르신들이나 아이들이 더 쉽게 갈 수 있어야 하는 건데. 그래도 전시를 더 잘해주려면 적당히 받는 건 괜찮지만, 무조건 돈 받아내려고 하는 건 좀 아닌 것 같다."
26f51d82-a53e-5730-babb-ebdc139fee54,openrouter/nousresearch/hermes-4-405b,True,17.29,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""아무리 전시 품질이 좋아진다고 해도 입장료 내는 순간 뭔가 가벼운 문화생활이 아니라 부담스러운 관광지가 되어버리는 기분이 드는데, 차라리 특별전에만 돈을 더 받고 상설전시는 계속 무료로 두는 게 좋을 것 같음. 어차피 대전에서 서울까지 올라가는데 교통비도 만만치 않아서.""}}",2.0,4.0,3.0,"1,000~3,000원","아무리 전시 품질이 좋아진다고 해도 입장료 내는 순간 뭔가 가벼운 문화생활이 아니라 부담스러운 관광지가 되어버리는 기분이 드는데, 차라리 특별전에만 돈을 더 받고 상설전시는 계속 무료로 두는 게 좋을 것 같음. 어차피 대전에서 서울까지 올라가는데 교통비도 만만치 않아서."
1c7b0cb9-6858-5144-a5dc-eb0968a4df94,openrouter/nousresearch/hermes-4-405b,True,10.91,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":1},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":1},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""무료여야 한다""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""이제 와서 돈 내고 들어가라고 하는 건 너무한 것 같아요. 그동안 우리 세금으로 운영해 왔으면서, 갑자기 유료화 한다니 납득하기 어렵습니다. 우리나라 문화유산은 국민 모두가 누릴 권리가 있다고 생각해요. 아이들이나 어르신들, 돈 없는 사람들은 더더욱 그런 자리 필요할 것 아녀요.""}}",1.0,5.0,1.0,무료여야 한다,"이제 와서 돈 내고 들어가라고 하는 건 너무한 것 같아요. 그동안 우리 세금으로 운영해 왔으면서, 갑자기 유료화 한다니 납득하기 어렵습니다. 우리나라 문화유산은 국민 모두가 누릴 권리가 있다고 생각해요. 아이들이나 어르신들, 돈 없는 사람들은 더더욱 그런 자리 필요할 것 아녀요."
39fa1ee8-84da-5076-850e-01cdcb6bdb30,openrouter/nousresearch/hermes-4-405b,True,11.48,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 5
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 2
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""저는 전주에서 자녀와 함께 사는 싱글맘입니다. 아이와의 문화 체험이 소중한데, 국립박물관 유료화는 저소득층 아이들의 문화 접근성을 높이는 데 걸림돌이 될 거예요. 기부금이나 특별전 확대 등 다른 방법을 먼저 시도해보고, 그래도 부족하면 아주 소액의 입장료를 받는 게 좋겠습니다. 문화는 돈이 없어도 누려야 하는 기본권이라고 생각해요.""
  }
}",2.0,5.0,2.0,"1,000~3,000원","저는 전주에서 자녀와 함께 사는 싱글맘입니다. 아이와의 문화 체험이 소중한데, 국립박물관 유료화는 저소득층 아이들의 문화 접근성을 높이는 데 걸림돌이 될 거예요. 기부금이나 특별전 확대 등 다른 방법을 먼저 시도해보고, 그래도 부족하면 아주 소액의 입장료를 받는 게 좋겠습니다. 문화는 돈이 없어도 누려야 하는 기본권이라고 생각해요."
9d0c20be-adab-5bb7-9e91-af0309a3c02f,openrouter/nousresearch/hermes-4-405b,True,10.86,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""젊은 세대들이 역사 공부를 할 수 있는 기회가 줄어들까 걱정됩니다. 예전에는 동네 어린이들까지 데려가곤 했는데, 요즘은 손주들이 방학 때마다 미술관이나 박물관 가자고 조르거든요. 돈이 문제가 아니라 우리나라 문화를 접근하기 쉽게 해야 한다는 생각이 드네요.""}}",2.0,4.0,3.0,"1,000~3,000원","젊은 세대들이 역사 공부를 할 수 있는 기회가 줄어들까 걱정됩니다. 예전에는 동네 어린이들까지 데려가곤 했는데, 요즘은 손주들이 방학 때마다 미술관이나 박물관 가자고 조르거든요. 돈이 문제가 아니라 우리나라 문화를 접근하기 쉽게 해야 한다는 생각이 드네요."
f05807d7-0501-5643-81d2-2db1c71a24c0,openrouter/nousresearch/hermes-4-405b,True,11.58,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 2
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""사실 전 직장에서 엑셀 정산을 매일 하는데, 예산 집행에 돈이 얼마나 중요한지는 알아요. 그래도 국립박물관은 원래 공공재가 아닌가요? 무료로 다녀야 할 것 같은데, 그래도 전시 개선에 필요하다면 1,000~3,000원 정도는 괜찮아요. 다만 소외 계층에 대한 배려가 확실하게 이뤄져야 한다고 봐요.""
  }
}",2.0,4.0,2.0,"1,000~3,000원","사실 전 직장에서 엑셀 정산을 매일 하는데, 예산 집행에 돈이 얼마나 중요한지는 알아요. 그래도 국립박물관은 원래 공공재가 아닌가요? 무료로 다녀야 할 것 같은데, 그래도 전시 개선에 필요하다면 1,000~3,000원 정도는 괜찮아요. 다만 소외 계층에 대한 배려가 확실하게 이뤄져야 한다고 봐요."
b229a2e1-72f7-5e42-be7b-052ad82c84ef,openrouter/nousresearch/hermes-4-405b,True,11.05,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""기본적인 문화 접근성은 보장돼야 한다고 생각해요. 전시 퀄리티를 높이려면 다른 수익원 확보를 먼저 고려해야 하고, 만약 유료화가 불가피하다면 소액으로 시작하는 게 좋겠죠. 특별전이나 기부 캠페인 등 다양한 방법을 시도해보고 그래도 부족하면 최소한의 요금을 도입하는 게 합리적일 것 같아요.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","기본적인 문화 접근성은 보장돼야 한다고 생각해요. 전시 퀄리티를 높이려면 다른 수익원 확보를 먼저 고려해야 하고, 만약 유료화가 불가피하다면 소액으로 시작하는 게 좋겠죠. 특별전이나 기부 캠페인 등 다양한 방법을 시도해보고 그래도 부족하면 최소한의 요금을 도입하는 게 합리적일 것 같아요."
2aa29343-dfa4-5fb2-a889-e87b8fb39af0,openrouter/nousresearch/hermes-4-405b,True,10.67,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""제주도에서 서울까지 올라가려면 비용과 시간을 많이 투자해야 하는데, 입장료까지 내면 부담이 커져 관광객들이 다른 선택을 할 것 같습니다. 특별전 같은 특수한 경우는 괜찮지만 기본 전시는 국민의 문화적 권리이므로 무료를 유지하는 게 좋겠습니다.""}}",2.0,4.0,3.0,"1,000~3,000원","제주도에서 서울까지 올라가려면 비용과 시간을 많이 투자해야 하는데, 입장료까지 내면 부담이 커져 관광객들이 다른 선택을 할 것 같습니다. 특별전 같은 특수한 경우는 괜찮지만 기본 전시는 국민의 문화적 권리이므로 무료를 유지하는 게 좋겠습니다."
